"PRODUCT","ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND","ATTR_LABEL"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"H = 2,500 - 2,999 Feet","H ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"I = 3,000 - 3,499 Feet","I ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"J = 3,500 - 3,999 Feet","J ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"K = 4,000 - 4,999 Feet","K ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"L = 5,000 - 5,999 Feet","L ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"M = 6,000 - 6,999 Feet","M ",14,0,"H_HOME_SQFT"
"infoBase","8441","Home Square Footage - Ranges (Real Property data only)","Indicates the size of the home in ranged square footage.",60.83,"Household","Property","Home/Property","Prop - Details - RP","String",1,"N = Greater than 6,999 Feet","N ",14,0,"H_HOME_SQFT"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"01 = Stucco","01 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"02 = Siding","02 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"03 = Brick","03 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"04 = Brick/Stone","04 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"05 = Concrete Block","05 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"06 = Slump Block","06 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"07 = Wood","07 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"08 = Bevel","08 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"09 = Metal","09 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"10 = Asbestos","10 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"11 = Plywood","11 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"12 = Brick Veneer","12 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"13 = Stone Veneer","13 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"14 = Shake","14 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"15 = Logs","15 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"16 = Protective","16 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"17 = Vinyl","17 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"18 = Shingles","18 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"19 = Marblecrete","19 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"20 = Glass","20 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"21 = Reserved for future use","21 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"22 = Channel","22 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"23 = Tongue & Groove","23 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"24 = Composition","24 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"25 = Rustic","25 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"26 = Bat & Board","26 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"27 = Masonite","27 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"28 = Ribbed","28 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"29 = Other","29 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"30 = Ribbed Aluminum","30 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"31 = Aluminum Lap/Asphalt Shingle/Hardwood Single/Wood Shingle","31 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"32 = Frame Brick","32 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"33 = 8 Paint","33 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"34 = Stone","34 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"35 = Adobe","35 ",92,0,"H_HOME_EXTERIOR"
