"ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND"
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"45 = Age 45","45 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"46 = Age 46","46 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"47 = Age 47","47 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"48 = Age 48","48 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"49 = Age 49","49 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"50 = Age 50","50 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"51 = Age 51","51 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"52 = Age 52","52 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"53 = Age 53","53 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"54 = Age 54","54 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"55 = Age 55","55 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"56 = Age 56","56 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"57 = Age 57","57 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"58 = Age 58","58 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"59 = Age 59","59 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"60 = Age 60","60 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"61 = Age 61","61 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"62 = Age 62","62 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"63 = Age 63","63 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"64 = Age 64","64 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"65 = Age 65","65 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"66 = Age 66","66 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"67 = Age 67","67 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"68 = Age 68","68 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"69 = Age 69","69 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"70 = Age 70","70 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"71 = Age 71","71 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"72 = Age 72","72 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"73 = Age 73","73 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"74 = Age 74","74 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"75 = Age 75","75 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"76 = Age 76","76 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"77 = Age 77","77 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"78 = Age 78","78 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"79 = Age 79","79 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"80 = Age 80","80 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"81 = Age 81","81 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"82 = Age 82","82 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"83 = Age 83","83 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"84 = Age 84","84 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"85 = Age 85","85 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"86 = Age 86","86 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"87 = Age 87","87 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"88 = Age 88","88 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"89 = Age 89","89 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"90 = Age 90","90 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"91 = Age 91","91 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"92 = Age 92","92 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"93 = Age 93","93 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"94 = Age 94","94 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"95 = Age 95","95 ",82,0
